date,open,high,low,close,volume,dividends,stock_splits
2022-01-03 00:00:00+05:30,13.2,13.45,12.5,13.44,140291,0.0,0.0
2022-01-04 00:00:00+05:30,14.09,14.11,13.01,13.72,365327,0.0,0.0
2022-01-05 00:00:00+05:30,14.37,14.39,13.5,14.3,203955,0.0,0.0
2022-01-06 00:00:00+05:30,14.79,14.9,13.7,14.7,235010,0.0,0.0
2022-01-07 00:00:00+05:30,15.26,15.43,14.95,15.37,240281,0.0,0.0
2022-01-10 00:00:00+05:30,16.13,16.13,16.13,16.13,98060,0.0,0.0
2022-01-11 00:00:00+05:30,16.93,16.93,16.13,16.93,1391544,0.0,0.0
2022-01-12 00:00:00+05:30,17.73,17.77,17.4,17.77,666614,0.0,0.0
2022-01-13 00:00:00+05:30,18.65,18.65,18.65,18.65,76210,0.0,0.0
2022-01-14 00:00:00+05:30,19.58,19.58,19.58,19.58,201323,0.0,0.0
2022-01-17 00:00:00+05:30,20.55,20.55,20.55,20.55,81506,0.0,0.0
2022-01-18 00:00:00+05:30,21.57,21.57,19.53,19.53,257671,0.0,0.0
2022-01-19 00:00:00+05:30,18.56,18.56,18.56,18.56,13585,0.0,0.0
2022-01-20 00:00:00+05:30,17.64,17.64,17.64,17.64,20379,0.0,0.0
2022-01-21 00:00:00+05:30,16.76,18.0,16.76,16.76,495952,0.0,0.0
2022-01-24 00:00:00+05:30,15.93,15.93,15.93,15.93,33078,0.0,0.0
2022-01-25 00:00:00+05:30,15.14,15.14,15.14,15.14,24502,0.0,0.0
2022-01-27 00:00:00+05:30,14.39,14.39,14.39,14.39,51957,0.0,0.0
2022-01-28 00:00:00+05:30,13.68,13.68,13.68,13.68,29059,0.0,0.0
