date,open,high,low,close,volume,dividends,stock_splits
2023-06-01 00:00:00+05:30,22.5,23.95,22.5,23.4,9712,0.0,0.0
2023-06-02 00:00:00+05:30,24.41,25.0,22.07,24.88,26987,0.0,0.0
2023-06-05 00:00:00+05:30,26.01,26.58,24.14,24.3,5133,0.0,0.0
2023-06-06 00:00:00+05:30,24.98,25.05,24.15,24.31,9729,0.0,0.0
2023-06-07 00:00:00+05:30,24.32,25.4,23.5,24.0,1876,0.0,0.0
2023-06-08 00:00:00+05:30,24.0,24.98,23.9,24.03,5269,0.0,0.0
2023-06-09 00:00:00+05:30,23.2,24.98,23.2,24.15,3639,0.0,0.0
2023-06-12 00:00:00+05:30,25.0,25.0,23.67,23.91,2284,0.0,0.0
2023-06-13 00:00:00+05:30,22.02,23.49,22.01,23.16,23050,0.0,0.0
2023-06-14 00:00:00+05:30,23.45,23.98,23.45,23.85,2408,0.0,0.0
2023-06-15 00:00:00+05:30,22.61,23.98,22.61,23.24,8692,0.0,0.0
2023-06-16 00:00:00+05:30,23.5,25.9,23.1,23.4,2077,0.0,0.0
2023-06-19 00:00:00+05:30,25.0,25.0,22.5,23.38,10318,0.0,0.0
2023-06-20 00:00:00+05:30,23.3,23.92,23.0,23.89,2083,0.0,0.0
2023-06-21 00:00:00+05:30,23.9,23.9,22.83,22.95,4960,0.0,0.0
2023-06-22 00:00:00+05:30,23.9,23.9,22.6,22.94,3174,0.0,0.0
2023-06-23 00:00:00+05:30,23.0,23.0,22.85,22.86,506,0.0,0.0
2023-06-26 00:00:00+05:30,20.6,22.9,20.6,22.47,3596,0.0,0.0
2023-06-27 00:00:00+05:30,23.9,23.9,21.21,22.95,1232,0.0,0.0
2023-06-28 00:00:00+05:30,23.9,23.9,21.51,22.51,10396,0.0,0.0
