date,open,high,low,close,volume,dividends,stock_splits
2024-03-01 00:00:00+05:30,48.75,49.45,45.46,46.12,84505,0.0,0.0
2024-03-04 00:00:00+05:30,47.79,47.79,44.51,45.4,30563,0.0,0.0
2024-03-05 00:00:00+05:30,45.35,45.87,44.51,45.26,9301,0.0,0.0
2024-03-06 00:00:00+05:30,45.45,45.95,43.01,45.65,39468,0.0,0.0
2024-03-07 00:00:00+05:30,46.33,47.5,43.56,46.69,58299,0.0,0.0
2024-03-11 00:00:00+05:30,45.76,47.0,44.55,46.95,17849,0.0,0.0
2024-03-12 00:00:00+05:30,47.3,47.3,44.61,46.35,33231,0.0,0.0
2024-03-13 00:00:00+05:30,47.0,47.0,44.04,46.15,17051,0.0,0.0
2024-03-14 00:00:00+05:30,43.85,46.6,43.85,46.49,17104,0.0,0.0
2024-03-18 00:00:00+05:30,47.0,47.0,43.53,43.63,20109,0.0,0.0
2024-03-19 00:00:00+05:30,44.4,44.4,42.0,43.79,8136,0.0,0.0
2024-03-20 00:00:00+05:30,43.44,43.99,42.26,42.54,1889,0.0,0.0
2024-03-21 00:00:00+05:30,44.0,44.38,42.75,43.74,7755,0.0,0.0
2024-03-22 00:00:00+05:30,45.3,45.3,42.15,44.58,5467,0.0,0.0
2024-03-26 00:00:00+05:30,45.1,46.0,43.2,44.89,7927,0.0,0.0
2024-03-27 00:00:00+05:30,45.94,45.94,43.55,44.71,3272,0.0,0.0
2024-03-28 00:00:00+05:30,43.66,45.58,42.48,43.11,6526,0.0,0.0
