date,open,high,low,close,volume,dividends,stock_splits
2022-10-03 00:00:00+05:30,14.3,14.3,13.46,13.52,9204,0.0,0.0
2022-10-04 00:00:00+05:30,13.99,13.99,13.21,13.56,70523,0.0,0.0
2022-10-06 00:00:00+05:30,13.45,13.94,13.25,13.4,31192,0.0,0.0
2022-10-07 00:00:00+05:30,13.4,14.0,12.78,13.63,74930,0.0,0.0
2022-10-10 00:00:00+05:30,14.0,14.31,13.37,13.58,27650,0.0,0.0
2022-10-11 00:00:00+05:30,13.99,13.99,13.3,13.56,29117,0.0,0.0
2022-10-12 00:00:00+05:30,13.11,13.86,13.11,13.56,3363,0.0,0.0
2022-10-13 00:00:00+05:30,13.89,13.89,13.06,13.61,47960,0.0,0.0
2022-10-14 00:00:00+05:30,13.7,13.89,13.29,13.85,17719,0.0,0.0
2022-10-17 00:00:00+05:30,13.41,14.08,13.41,13.6,12372,0.0,0.0
2022-10-18 00:00:00+05:30,13.6,14.27,13.6,13.7,29807,0.0,0.0
2022-10-19 00:00:00+05:30,13.1,13.95,13.1,13.42,6285,0.0,0.0
2022-10-20 00:00:00+05:30,13.15,13.59,13.15,13.19,19699,0.0,0.0
2022-10-21 00:00:00+05:30,13.69,13.84,12.73,13.67,41909,0.0,0.0
2022-10-24 00:00:00+05:30,13.77,14.35,13.25,13.37,14773,0.0,0.0
2022-10-25 00:00:00+05:30,13.9,13.9,13.26,13.35,7490,0.0,0.0
2022-10-27 00:00:00+05:30,13.26,13.85,13.02,13.7,7522,0.0,0.0
2022-10-28 00:00:00+05:30,13.99,13.99,13.25,13.45,9336,0.0,0.0
