date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2025-12-01 00:00:00+05:30,160.3,167.33,160.3,161.82,1602428.0,0.0,0.0,
2025-12-02 00:00:00+05:30,161.46,161.94,158.0,158.56,757036.0,0.0,0.0,
2025-12-03 00:00:00+05:30,159.07,159.1,149.51,150.74,3040604.0,0.0,0.0,
2025-12-04 00:00:00+05:30,151.01,152.75,148.25,149.11,1220321.0,0.0,0.0,
2025-12-05 00:00:00+05:30,149.6,149.78,147.5,149.03,725276.0,0.0,0.0,
2025-12-08 00:00:00+05:30,149.03,149.03,144.0,145.98,797360.0,0.0,0.0,
2025-12-09 00:00:00+05:30,145.5,153.41,143.4,151.91,1699547.0,0.0,0.0,
2025-12-10 00:00:00+05:30,152.0,152.88,147.05,147.66,798316.0,0.0,0.0,
2025-12-11 00:00:00+05:30,148.0,148.77,146.5,147.75,911999.0,0.0,0.0,
2025-12-12 00:00:00+05:30,148.49,148.8,145.0,145.7,977218.0,0.0,0.0,
2025-12-15 00:00:00+05:30,145.7,150.8,145.08,148.85,995666.0,0.0,0.0,
2025-12-16 00:00:00+05:30,148.0,148.11,144.0,144.34,906624.0,0.0,0.0,
2025-12-17 00:00:00+05:30,144.99,145.14,142.73,143.0,575684.0,0.0,0.0,
